id,dID,type,secid,sub_secid
978936,10989,seller,6573,6731
978937,10989,seller,6573,6734
1001855,11884,seller,6556,6585
1001856,11884,seller,6557,6602
1001877,9728,buyer,6562,6643
1001878,9728,buyer,6562,6644
1002187,11936,seller,6558,6612
1002194,11938,seller,6561,6639
1002275,9730,buyer,6555,6565
1002276,9730,buyer,6555,6568
1002277,9731,buyer,6560,6634
1002278,11942,seller,6556,6587
1002347,11949,seller,6568,6689
1002452,11903,seller,6573,6731
1002453,11903,seller,6573,6734
1002465,11924,seller,6556,6584
1002466,11924,seller,6557,6602
1002501,11954,seller,6556,6584
1002502,11954,seller,6557,6602
1002508,11957,seller,6556,6585
1002509,11957,seller,6557,6598
1002653,11934,seller,6563,6652
1002654,11934,seller,6568,6689
1002655,11775,seller,6557,6600
1002656,11775,seller,6575,6750
1002675,11956,seller,6556,6583
1002676,11967,seller,6573,6731
1002677,11967,seller,6573,6732
1002681,11952,seller,6557,6600
1002682,11952,seller,6577,6759
1002698,9732,buyer,6568,6688
1002699,9732,buyer,6568,6690
1002704,11970,seller,6563,6649
1002705,11970,seller,6567,6680
1002728,9734,buyer,6565,6668
1002729,9734,buyer,6565,6671
1002730,9734,buyer,6565,6672
1002746,11982,seller,6559,6617
1002894,9739,buyer,6565,6672
1002896,11983,seller,6557,6596
1002902,11973,seller,6556,6584
1002903,11973,seller,6557,6602
1002906,11985,seller,6556,6592
1002907,11986,seller,6557,6601
1002912,11979,seller,6565,6672
1003063,11981,seller,6556,6587
1003064,11981,seller,6556,6593
1003083,11909,seller,6557,6600
1003084,11909,seller,6577,6757
1003085,11909,seller,6577,6759
1003121,11990,seller,6556,6583
1003122,11990,seller,6574,6747
1003265,9735,buyer,6560,6634
1003266,9738,buyer,6565,6668
1003267,9738,buyer,6565,6671
1003268,9733,buyer,6555,6568
1003269,9744,buyer,6555,6575
1003270,9743,buyer,6555,6575
1003271,9740,buyer,6555,6566
1003272,9741,buyer,6555,6566
1003273,9742,buyer,6557,6600
1003274,9742,buyer,6577,6759
1003275,9736,buyer,6555,6565
1003276,9737,buyer,6555,6565
1003309,11943,seller,6560,6632
1003310,11943,seller,6563,6649
1003311,11943,seller,6563,6660
1003318,9530,buyer,6563,6652
1003321,9440,buyer,6557,6605
1003322,9419,buyer,6556,6585
1003323,9419,buyer,6557,6600
1003324,9420,buyer,6554,6561
1003325,9420,buyer,6557,6603
1003326,9384,buyer,6557,6603
1003479,11928,seller,6573,6731
1003480,11928,seller,6573,6734
1003482,9746,buyer,6565,6672
1003483,9746,buyer,6565,6675
1003519,11860,seller,6565,6672
1003520,11860,seller,6568,6689
1003525,11861,seller,6560,6625
1003526,11861,seller,6566,6677
1003527,9748,buyer,6567,6680
1003528,9748,buyer,6567,6684
1003529,9748,buyer,6568,6688
1003530,9748,buyer,6568,6689
1003531,9748,buyer,6568,6690
1003538,9747,buyer,6555,6565
1003539,9747,buyer,6563,6649
1003540,9747,buyer,6567,6683
1003541,9747,buyer,6568,6688
1003542,9747,buyer,6568,6689
1003543,9747,buyer,6568,6690
1003697,11933,seller,6563,6652
1003698,11933,seller,6567,6680
1003774,9751,buyer,6573,6729
1003775,9751,buyer,6573,6730
1003776,9751,buyer,6573,6731
1003777,9751,buyer,6573,6732
1003778,9751,buyer,6573,6734
1003779,9751,buyer,6573,6735
1003780,9751,buyer,6573,6736
1003790,7171,seller,6568,6689
1003842,11845,seller,6556,6585
1003843,11845,seller,6572,6727
1003853,9753,buyer,6560,6627
1003857,9754,buyer,6556,6587
1003858,9754,buyer,6559,6617
1003859,9754,buyer,6574,6738
1003860,9754,buyer,6574,6745
1003902,12017,seller,6555,6564
1003903,12017,seller,6555,6568
1003904,12017,seller,6563,6649
1003905,12016,seller,6573,6730
1003906,12016,seller,6574,6747
1003915,7464,seller,6564,6665
1003916,7464,seller,6565,6673
1003921,9755,buyer,6570,6697
1003942,9757,buyer,6556,6583
1003943,9757,buyer,6556,6587
1003944,9757,buyer,6575,6750
1003945,9757,buyer,6577,6762
1003948,12024,seller,6555,6582
1003949,12024,seller,6557,6601
1003950,12024,seller,6560,6632
1003956,12006,seller,6556,6593
1003957,12006,seller,6556,6594
1003958,9722,buyer,6556,6587
1003959,9722,buyer,6577,6762
1003974,12020,seller,6557,6598
1004008,11829,seller,6556,6584
1004009,11829,seller,6557,6602
1004080,12041,seller,6560,6625
1004086,12002,seller,6556,6594
1004087,12002,seller,6564,6665
1004348,9762,buyer,6573,6729
1004349,9762,buyer,6573,6732
1004350,9762,buyer,6573,6734
1004351,9762,buyer,6573,6735
1004382,11828,seller,6557,6598
1004383,11828,seller,6562,6643
1004385,12046,seller,6555,6565
1004386,12046,seller,6555,6568
1004398,12014,seller,6574,6741
1004445,9541,buyer,6559,6617
1004446,9541,buyer,6559,6621
1004447,9541,buyer,6559,6622
978938,10989,seller,6573,6735
978944,11727,seller,6565,6672
978950,11555,seller,6565,6668
978951,11555,seller,6565,6672
978954,11290,seller,6556,6584
978955,11290,seller,6556,6585
978973,11728,seller,6556,6585
978974,11728,seller,6557,6602
978979,11737,seller,6567,6683
978980,11737,seller,6567,6684
978982,11628,seller,6557,6598
979001,9661,buyer,6559,6617
979031,9594,buyer,6565,6673
979032,9594,buyer,6573,6734
979033,9594,buyer,6573,6735
979034,9595,buyer,6563,6654
979035,9595,buyer,6563,6655
979036,9595,buyer,6573,6734
979037,9595,buyer,6573,6735
979038,9596,buyer,6556,6588
979039,9596,buyer,6556,6591
979040,9596,buyer,6556,6592
979041,9596,buyer,6556,6593
979042,9596,buyer,6573,6734
979043,9596,buyer,6573,6735
979044,9597,buyer,6561,6641
979045,9597,buyer,6573,6734
979046,9597,buyer,6573,6735
979047,9598,buyer,6558,6609
979048,9598,buyer,6558,6612
979049,9598,buyer,6558,6613
979050,9598,buyer,6558,6614
979051,9598,buyer,6558,6616
979052,9598,buyer,6573,6734
979053,9598,buyer,6573,6735
979054,9599,buyer,6562,6643
979055,9599,buyer,6562,6645
979056,9599,buyer,6562,6646
979057,9599,buyer,6573,6734
979058,9599,buyer,6573,6735
979059,9599,buyer,6576,6754
979060,9516,buyer,6570,6697
979061,9516,buyer,6571,6708
979062,9516,buyer,6573,6734
979063,9516,buyer,6573,6735
979079,11312,seller,6557,6604
979081,9667,buyer,6555,6570
979099,8591,seller,6563,6661
979100,8211,seller,6559,6617
979103,9487,buyer,6573,6729
979104,9487,buyer,6573,6730
979105,9487,buyer,6573,6731
979106,9487,buyer,6573,6734
979107,9487,buyer,6573,6735
979112,11712,seller,6573,6730
979113,11712,seller,6573,6734
979114,11712,seller,6574,6739
979115,11712,seller,6574,6747
979138,11749,seller,6563,6651
979139,11749,seller,6563,6652
1007200,12206,seller,6573,6731
1007201,12206,seller,6573,6734
1007208,12205,seller,6556,6587
1007214,12202,seller,6554,6556
1007217,12204,seller,6557,6598
1007218,12204,seller,6565,6672
1007238,12216,seller,6567,6681
1007244,12214,seller,6558,6612
1007245,12214,seller,6558,6613
1007248,12212,seller,6574,6745
1007249,12212,seller,6574,6746
1007254,12217,seller,6556,6585
1007255,12217,seller,6556,6594
1007256,12217,seller,6563,6649
1007257,12218,seller,6556,6587
1007258,12079,seller,6571,6706
1007259,12079,seller,6571,6709
1007260,9783,buyer,6556,6587
1007261,9783,buyer,6574,6746
1007302,12228,seller,6573,6729
1007303,12228,seller,6573,6730
1007304,12228,seller,6573,6731
1007305,12228,seller,6573,6732
1007306,12106,seller,6556,6584
1007307,12106,seller,6556,6585
1007323,12138,seller,6556,6584
1007324,12138,seller,6557,6602
1007345,12141,seller,6556,6584
1007346,12141,seller,6557,6598
1007372,9785,buyer,6557,6606
1007373,9785,buyer,6573,6729
1007374,9785,buyer,6573,6731
1007375,9785,buyer,6573,6732
1007376,9785,buyer,6573,6734
1007377,9785,buyer,6573,6735
1007405,12219,seller,6557,6600
1007411,12222,seller,6555,6569
1007412,12222,seller,6563,6649
1007420,12230,seller,6556,6589
1007421,12230,seller,6556,6594
1007423,12232,seller,6557,6598
1007424,12233,seller,6556,6584
1007425,12233,seller,6557,6602
1007439,12031,seller,6556,6585
1007440,12031,seller,6557,6598
1007443,12164,seller,6556,6584
1007444,12164,seller,6557,6598
1007446,12134,seller,6573,6732
1007447,12134,seller,6573,6734
1007560,12235,seller,6556,6587
1007561,12235,seller,6557,6600
1007563,9784,buyer,6565,6675
1007565,12172,seller,6560,6634
1007566,12132,seller,6563,6649
1007567,12132,seller,6564,6665
1007568,12132,seller,6564,6666
1007571,12243,seller,6563,6649
1007572,12243,seller,6564,6665
1007573,12243,seller,6564,6666
1007574,12242,seller,6563,6649
1007575,12242,seller,6564,6665
1007576,12242,seller,6564,6666
1007577,12239,seller,6573,6732
1007579,12240,seller,6573,6732
1007587,12246,seller,6557,6600
1007597,12249,seller,6554,6556
1007632,12250,seller,6568,6689
1008370,12256,seller,6570,6697
1008631,12260,seller,6562,6644
1008632,12260,seller,6573,6729
1008642,12245,seller,6564,6666
1008643,12245,seller,6565,6672
1009006,12264,seller,6573,6732
1009130,11784,seller,6555,6568
1009176,12258,seller,6577,6762
1009250,12015,seller,6573,6731
1009251,12015,seller,6573,6732
1009252,12015,seller,6573,6734
1009668,12282,seller,6556,6584
1009677,12289,seller,6556,6587
1009678,12289,seller,6574,6745
1009748,9792,buyer,6566,6678
1009749,9792,buyer,6567,6680
1009750,9792,buyer,6567,6681
1009751,9792,buyer,6567,6684
1009752,9792,buyer,6567,6685
1009753,9792,buyer,6567,6686
1009754,9792,buyer,6567,6687
1009808,9789,buyer,6568,6688
1009809,9789,buyer,6568,6689
1009810,9789,buyer,6568,6690
1009826,9793,buyer,6555,6564
1009827,9793,buyer,6555,6565
1009828,9793,buyer,6555,6566
1009829,9793,buyer,6555,6568
1009834,9795,buyer,6571,6708
1009835,9795,buyer,6571,6709
1009839,9788,buyer,6556,6584
1009840,9788,buyer,6556,6585
1009841,9788,buyer,6557,6600
1009851,9794,buyer,6563,6651
1009852,9794,buyer,6563,6654
1009853,9794,buyer,6563,6657
1009854,9794,buyer,6563,6659
1009855,9794,buyer,6563,6660
1009856,9794,buyer,6573,6732
1009865,9796,buyer,6557,6598
1009866,9796,buyer,6557,6602
1009867,9796,buyer,6557,6604
1009868,9797,buyer,6555,6564
1009869,9797,buyer,6555,6565
1009870,9797,buyer,6555,6568
1010028,12251,seller,6573,6730
1010029,12251,seller,6573,6734
1010034,12325,seller,6556,6585
1010035,12325,seller,6577,6762
1010039,9798,buyer,6573,6729
1010040,9798,buyer,6573,6732
1010041,9798,buyer,6573,6734
1010042,9798,buyer,6573,6735
1010135,12273,seller,6556,6587
1010136,12273,seller,6563,6649
1010155,12338,seller,6565,6674
1010381,12340,seller,6570,6697
1010382,12340,seller,6570,6699
1010383,12340,seller,6570,6700
1010392,12303,seller,6556,6585
1010393,12303,seller,6558,6615
1010399,12285,seller,6556,6587
1010407,12290,seller,6561,6641
1010408,12290,seller,6573,6729
1010413,12293,seller,6565,6672
1010595,12310,seller,6571,6707
1010612,12354,seller,6556,6584
1010616,9802,buyer,6566,6678
1010675,12364,seller,6569,6691
1010676,12364,seller,6570,6697
1010677,12364,seller,6573,6729
1010755,12296,seller,6571,6707
1010756,12296,seller,6571,6708
1010757,12296,seller,6571,6709
1010763,12298,seller,6557,6605
1010805,12294,seller,6565,6674
1010806,12323,seller,6573,6730
1010807,12323,seller,6573,6732
1010821,12373,seller,6556,6584
1010822,12373,seller,6557,6598
1010865,9561,buyer,6555,6564
1010866,9561,buyer,6555,6565
1010867,9561,buyer,6555,6566
1010868,9561,buyer,6555,6567
1010869,9561,buyer,6555,6568
1010870,9561,buyer,6555,6569
1010871,9561,buyer,6555,6570
1010872,9561,buyer,6555,6571
1010873,9561,buyer,6555,6572
1010874,9561,buyer,6555,6574
1010875,9561,buyer,6555,6575
1010876,9561,buyer,6555,6576
1010877,9561,buyer,6555,6577
1010878,9561,buyer,6555,6578
1010879,9561,buyer,6555,6579
1010880,9561,buyer,6555,6581
1010881,9561,buyer,6555,6582
1010882,9561,buyer,6556,6583
1010883,9561,buyer,6556,6584
1010884,9561,buyer,6556,6585
1010885,9561,buyer,6556,6587
1010886,9561,buyer,6556,6588
1010887,9561,buyer,6556,6589
1010888,9561,buyer,6556,6591
1010889,9561,buyer,6556,6592
1010890,9561,buyer,6556,6593
1010891,9561,buyer,6556,6594
1010892,9561,buyer,6557,6596
1010893,9561,buyer,6557,6598
1010894,9561,buyer,6557,6600
1010895,9561,buyer,6557,6601
1010896,9561,buyer,6557,6602
1010897,9561,buyer,6557,6603
1010898,9561,buyer,6557,6604
1010899,9561,buyer,6557,6605
1010900,9561,buyer,6557,6606
1010901,9561,buyer,6558,6608
1010902,9561,buyer,6558,6609
1010903,9561,buyer,6558,6611
1010904,9561,buyer,6558,6612
1010905,9561,buyer,6558,6613
1010906,9561,buyer,6558,6614
1010907,9561,buyer,6558,6615
1010908,9561,buyer,6558,6616
1010909,9561,buyer,6559,6617
1010910,9561,buyer,6559,6619
1010911,9561,buyer,6559,6621
1010912,9561,buyer,6559,6622
1010913,9561,buyer,6560,6624
1010914,9561,buyer,6560,6625
1010915,9561,buyer,6560,6626
1010916,9561,buyer,6560,6627
1010917,9561,buyer,6560,6628
1010918,9561,buyer,6560,6629
1010919,9561,buyer,6560,6630
1010920,9561,buyer,6560,6632
1010921,9561,buyer,6560,6633
1010922,9561,buyer,6560,6634
1010923,9561,buyer,6561,6636
1010924,9561,buyer,6561,6637
1010925,9561,buyer,6561,6638
1010926,9561,buyer,6561,6639
1010927,9561,buyer,6561,6640
1010928,9561,buyer,6561,6641
1010929,9561,buyer,6562,6643
1010930,9561,buyer,6562,6644
1010931,9561,buyer,6562,6645
1010932,9561,buyer,6562,6646
1010933,9561,buyer,6562,6647
1010934,9561,buyer,6562,6648
1010935,9561,buyer,6565,6668
1010936,9805,buyer,6567,6684
1010937,9805,buyer,6568,6690
1010939,9800,buyer,6561,6637
1010940,9800,buyer,6561,6638
1010941,9800,buyer,6561,6640
1010953,12380,seller,6563,6658
1010954,12380,seller,6573,6734
1010986,12389,seller,6562,6643
1010987,12389,seller,6562,6644
1010997,12383,seller,6573,6732
1011004,12391,seller,6557,6603
1011172,12394,seller,6560,6632
1004448,11491,seller,6557,6605
1004449,9764,buyer,6573,6729
1004450,9764,buyer,6573,6732
1005563,12070,seller,6561,6638
1005564,12070,seller,6561,6640
1005565,9765,buyer,6555,6564
1005566,9765,buyer,6555,6565
1005567,9765,buyer,6555,6570
1005570,12072,seller,6560,6633
1005741,12061,seller,6556,6593
1005742,9766,buyer,6556,6584
1005743,9766,buyer,6557,6603
1005744,9766,buyer,6577,6756
1005745,9766,buyer,6577,6758
1005797,12013,seller,6556,6587
1005798,12013,seller,6558,6611
1005799,12013,seller,6559,6617
1005934,12077,seller,6573,6730
1005935,12077,seller,6573,6734
1005936,12077,seller,6573,6735
1005937,12077,seller,6574,6747
1005940,12064,seller,6557,6600
1005941,11881,seller,6557,6596
1005942,11881,seller,6557,6598
1005968,9767,buyer,6568,6689
1006024,12086,seller,6556,6585
1006025,12086,seller,6557,6598
1006067,9445,buyer,6555,6575
1006068,9445,buyer,6556,6589
1006069,9445,buyer,6556,6593
1006140,12099,seller,6556,6584
1006141,12099,seller,6557,6602
1006142,12100,seller,6557,6598
1006157,12107,seller,6556,6585
1006164,12098,seller,6556,6588
1006165,12098,seller,6577,6756
1006166,12098,seller,6577,6757
1006167,12098,seller,6577,6759
1006316,12081,seller,6562,6643
1006317,12081,seller,6573,6734
1006318,12080,seller,6557,6602
1006358,9769,buyer,6573,6729
1006359,9769,buyer,6573,6732
1006360,9769,buyer,6573,6734
1006361,9769,buyer,6573,6735
1006363,12116,seller,6571,6709
1006364,12116,seller,6573,6734
1006368,9771,buyer,6558,6608
1006369,9771,buyer,6558,6609
1006370,9771,buyer,6558,6611
1006371,9771,buyer,6558,6612
1006372,9771,buyer,6558,6613
1006373,9771,buyer,6558,6615
1006399,12122,seller,6573,6731
1006404,12123,seller,6573,6731
1006416,12125,seller,6573,6730
1006417,12125,seller,6573,6731
1006428,12047,seller,6558,6613
1006429,12047,seller,6573,6734
1006430,12047,seller,6573,6735
1006539,12145,seller,6573,6734
1006540,12090,seller,6555,6571
1006541,12090,seller,6556,6593
1006549,9773,buyer,6554,6555
1006550,9773,buyer,6554,6556
1006551,9773,buyer,6554,6558
1006552,9773,buyer,6554,6559
1006553,9773,buyer,6554,6560
1006556,11842,seller,6567,6687
1006557,11842,seller,6573,6730
1006558,11842,seller,6573,6734
1006777,12124,seller,6557,6598
1006778,12124,seller,6570,6699
1006779,12124,seller,6570,6700
1006802,12156,seller,6573,6731
1006803,12154,seller,6565,6668
1006804,12154,seller,6565,6672
1006844,9775,buyer,6573,6732
1006852,12163,seller,6562,6644
1006853,12163,seller,6562,6648
1006856,12162,seller,6567,6687
1006869,12121,seller,6573,6730
1006870,12121,seller,6574,6745
1006873,9701,buyer,6555,6571
1006875,12137,seller,6562,6643
1006876,12137,seller,6562,6644
1006877,12137,seller,6573,6729
1006878,12137,seller,6573,6732
1006879,12137,seller,6573,6734
1006880,12120,seller,6573,6730
1006881,12120,seller,6573,6734
1006884,12119,seller,6573,6730
1006885,12119,seller,6573,6734
1006887,12117,seller,6557,6598
1006890,11843,seller,6557,6603
1006891,11843,seller,6573,6730
1007088,9776,buyer,6573,6729
1007089,9776,buyer,6573,6731
1007090,9776,buyer,6573,6732
1007091,9776,buyer,6573,6734
1007092,9776,buyer,6573,6735
1007144,12175,seller,6557,6598
1007145,12175,seller,6562,6644
1007146,12176,seller,6556,6592
1007147,12176,seller,6557,6598
1007166,12189,seller,6565,6672
1014360,12393,seller,6573,6730
1014456,12635,seller,6567,6680
1014462,12351,seller,6554,6556
1014463,12351,seller,6557,6600
1014612,12640,seller,6556,6585
1014613,12640,seller,6557,6606
1014880,12641,seller,6557,6598
1014881,12641,seller,6562,6643
1014907,9823,buyer,6554,6554
1014908,9823,buyer,6554,6555
1014909,9823,buyer,6554,6556
1014910,9823,buyer,6554,6558
1014911,9823,buyer,6554,6559
1014912,9823,buyer,6554,6560
1014913,9823,buyer,6554,6561
1014914,9823,buyer,6577,6762
1014933,12581,seller,6557,6596
1014934,12581,seller,6562,6644
1014935,9824,buyer,6560,6625
1014936,9824,buyer,6560,6626
1014937,9824,buyer,6560,6627
1014938,9824,buyer,6560,6628
1014942,9825,buyer,6556,6584
1014943,9825,buyer,6560,6626
1014944,9825,buyer,6560,6627
1014945,9825,buyer,6560,6628
1014946,12652,seller,6563,6649
1014948,12653,seller,6562,6643
1014976,12656,seller,6567,6684
1014998,12659,seller,6557,6598
1014999,12654,seller,6556,6584
1015000,12655,seller,6567,6684
1015001,12657,seller,6557,6598
1015002,12658,seller,6565,6672
1015003,12658,seller,6565,6674
1015006,12660,seller,6567,6684
1015014,12589,seller,6565,6672
1015024,12602,seller,6556,6585
1015031,12601,seller,6556,6592
1011173,12360,seller,6563,6661
1011175,9806,buyer,6557,6605
1011178,12398,seller,6554,6554
1011179,12398,seller,6554,6558
1011180,12398,seller,6556,6583
1011181,12398,seller,6556,6584
1011182,12398,seller,6556,6585
1011183,12398,seller,6556,6587
1011184,12398,seller,6556,6588
1011185,12398,seller,6556,6589
1011186,12398,seller,6556,6591
1011187,12398,seller,6556,6592
1011188,12398,seller,6556,6593
1011189,12398,seller,6556,6594
1011212,9808,buyer,6567,6680
1011213,9808,buyer,6567,6681
1011214,9808,buyer,6567,6684
1011215,9808,buyer,6567,6685
1011216,9808,buyer,6567,6687
1011228,9801,buyer,6556,6584
1011244,12410,seller,6567,6681
1011300,12322,seller,6554,6554
1011301,12322,seller,6554,6556
1011302,12322,seller,6558,6612
1011304,12421,seller,6559,6617
1011305,12422,seller,6556,6593
1011306,12422,seller,6559,6617
1011327,12424,seller,6559,6617
1011330,9810,buyer,6556,6585
1011331,9810,buyer,6556,6588
1011332,9810,buyer,6556,6591
1011333,9810,buyer,6556,6593
1011334,9810,buyer,6556,6594
1011335,9810,buyer,6567,6680
1011336,9810,buyer,6567,6681
1011337,9810,buyer,6567,6683
1011338,9810,buyer,6567,6687
1011339,9809,buyer,6574,6738
1011340,9809,buyer,6574,6745
1011343,12365,seller,6557,6605
1011344,12365,seller,6573,6732
1011354,12419,seller,6565,6672
1011355,12419,seller,6573,6729
1011416,12431,seller,6573,6731
1011437,12440,seller,6556,6585
1011442,12441,seller,6573,6730
1011443,12441,seller,6573,6734
1011444,12442,seller,6567,6680
1011445,12442,seller,6567,6681
1011452,12443,seller,6561,6641
1011453,12444,seller,6563,6649
1011460,12446,seller,6563,6649
1011461,12447,seller,6568,6689
1011462,12448,seller,6556,6593
1011468,12439,seller,6557,6598
1011514,12401,seller,6567,6684
1011515,12401,seller,6567,6685
1011518,12403,seller,6563,6652
1011537,9811,buyer,6575,6750
1011538,9811,buyer,6575,6751
1011544,12420,seller,6556,6593
1011551,12466,seller,6574,6745
1011588,12471,seller,6558,6612
1011591,12472,seller,6556,6584
1011592,12472,seller,6557,6602
1011593,12473,seller,6556,6584
1011594,12473,seller,6557,6602
1011721,12371,seller,6557,6598
1011722,12371,seller,6573,6730
1011723,12370,seller,6573,6734
1011725,12368,seller,6573,6734
1011726,12367,seller,6573,6730
1011727,12367,seller,6573,6734
1011728,12366,seller,6573,6734
1011777,9814,buyer,6556,6585
1011779,12453,seller,6556,6585
1011781,12454,seller,6560,6632
1011783,12456,seller,6556,6584
1011784,12456,seller,6557,6602
1011798,12460,seller,6557,6598
1011816,12478,seller,6560,6625
1011817,12478,seller,6563,6662
1011857,12483,seller,6554,6554
1011858,12483,seller,6557,6598
1011861,12484,seller,6556,6584
1011862,12484,seller,6556,6585
1012017,12528,seller,6556,6585
1012018,12528,seller,6557,6598
1012032,12531,seller,6558,6612
1012038,12535,seller,6556,6584
1012039,12535,seller,6557,6602
1012049,12540,seller,6556,6584
1012050,12540,seller,6557,6602
1012052,12541,seller,6556,6584
1012055,12542,seller,6567,6684
1012056,12543,seller,6557,6602
1012059,12544,seller,6557,6598
1012067,12546,seller,6556,6584
1012068,12546,seller,6566,6677
1012071,12547,seller,6555,6566
1012072,12547,seller,6563,6649
1012083,12381,seller,6557,6603
1012092,12499,seller,6558,6611
1012108,12500,seller,6570,6697
1012109,12500,seller,6570,6699
1012119,12504,seller,6555,6566
1012125,9813,buyer,6556,6584
1012137,12526,seller,6573,6734
1012138,12526,seller,6573,6735
1012166,12552,seller,6556,6584
1012167,12552,seller,6557,6602
1012168,12554,seller,6561,6639
1012169,12555,seller,6561,6639
1012177,12567,seller,6561,6639
1012225,12570,seller,6557,6605
1012228,12511,seller,6560,6633
1012229,12511,seller,6563,6649
1012242,12548,seller,6570,6697
1012243,12548,seller,6570,6700
1012270,12574,seller,6556,6593
1012278,12509,seller,6559,6617
1012279,12470,seller,6564,6665
1012280,12470,seller,6565,6674
1012281,12575,seller,6557,6603
1012290,12432,seller,6562,6644
1012291,12432,seller,6573,6734
1012294,12576,seller,6562,6643
1012295,12576,seller,6562,6644
1012347,12569,seller,6557,6598
1012354,12348,seller,6557,6598
1012355,12347,seller,6567,6684
1012356,12346,seller,6556,6585
1012357,12346,seller,6557,6598
1012358,12345,seller,6557,6600
1012377,12341,seller,6573,6730
1012378,12341,seller,6573,6734
1012444,9812,buyer,6567,6680
1012445,9812,buyer,6567,6687
1012446,9812,buyer,6568,6688
1012447,9812,buyer,6568,6689
1012448,9812,buyer,6568,6690
1012481,12577,seller,6560,6632
1012482,12577,seller,6560,6633
1012716,12307,seller,6570,6697
1012722,12584,seller,6556,6584
1015034,12599,seller,6568,6688
1015035,12598,seller,6560,6632
1015036,12597,seller,6557,6600
1015041,12594,seller,6567,6684
1015042,12594,seller,6567,6685
1015207,12661,seller,6573,6734
1015228,12522,seller,6562,6644
1015511,9828,buyer,6557,6598
1015512,9828,buyer,6557,6606
1015513,9828,buyer,6562,6643
1015514,9828,buyer,6563,6652
1015515,9828,buyer,6573,6732
1015516,9828,buyer,6573,6735
1015688,12666,seller,6556,6584
1015854,12672,seller,6562,6644
1015892,12676,seller,6573,6729
1015893,12676,seller,6576,6754
1015906,12681,seller,6562,6644
1015911,12353,seller,6554,6556
1015912,12353,seller,6557,6600
1015925,12566,seller,6555,6566
1016005,9826,buyer,6564,6665
1016006,9826,buyer,6564,6666
1016007,9826,buyer,6564,6667
1016008,9826,buyer,6565,6668
1016009,9826,buyer,6565,6671
1016010,9826,buyer,6565,6672
1016011,9826,buyer,6565,6673
1016012,9826,buyer,6565,6674
1016013,9826,buyer,6565,6675
1016227,12343,seller,6556,6593
1016272,12612,seller,6560,6625
1016559,12663,seller,6563,6654
1016560,12663,seller,6564,6666
1016561,12663,seller,6564,6667
1016657,12711,seller,6573,6735
1016658,12711,seller,6574,6738
1016659,12711,seller,6574,6739
1016662,12627,seller,6556,6587
1016663,12627,seller,6557,6602
1016664,12628,seller,6556,6584
1016665,12628,seller,6560,6626
1017193,12636,seller,6559,6617
1017244,12713,seller,6557,6603
1017916,12720,seller,6565,6672
1018347,12726,seller,6563,6659
1018352,12592,seller,6560,6632
1018355,12730,seller,6567,6680
1018356,12730,seller,6567,6681
1018371,12737,seller,6573,6734
1018405,12746,seller,6557,6598
1018406,12746,seller,6557,6603
1018407,12746,seller,6557,6605
1018424,12750,seller,6565,6672
1018438,12755,seller,6556,6584
1018445,12759,seller,6565,6672
1018447,12761,seller,6570,6697
1018452,12765,seller,6562,6644
1018455,12767,seller,6556,6587
1018456,12767,seller,6574,6739
1018458,11995,seller,6568,6689
1018642,12751,seller,6573,6729
1018658,12771,seller,6567,6684
1018662,12773,seller,6567,6684
1018663,12773,seller,6567,6685
1018667,12775,seller,6567,6684
1018669,12776,seller,6567,6684
1018670,12777,seller,6567,6684
1018671,12778,seller,6567,6680
1018672,12778,seller,6567,6681
1018674,12779,seller,6567,6684
1018675,12780,seller,6567,6684
1018676,12780,seller,6568,6690
1018678,12781,seller,6567,6685
1018679,12782,seller,6567,6684
1018692,12788,seller,6557,6600
1018871,12800,seller,6562,6643
1018872,12801,seller,6562,6643
1018873,12801,seller,6573,6729
1018889,12802,seller,6562,6643
1018891,12804,seller,6559,6617
1019090,12807,seller,6565,6672
1019333,12702,seller,6560,6632
1019341,12690,seller,6568,6689
1019344,12689,seller,6573,6730
1019345,12689,seller,6573,6731
1019349,12745,seller,6568,6689
1019403,12849,seller,6563,6652
1019408,12846,seller,6556,6585
1019411,12845,seller,6557,6598
1019412,12843,seller,6557,6598
1019413,12842,seller,6557,6598
1019416,12841,seller,6557,6598
1019417,12840,seller,6556,6587
1019418,12840,seller,6557,6598
1019420,12835,seller,6557,6598
1019421,12834,seller,6563,6649
1019422,12833,seller,6556,6584
1019423,12833,seller,6563,6649
1019426,12832,seller,6555,6569
1019427,12832,seller,6563,6649
1019428,12829,seller,6557,6598
1019429,12828,seller,6556,6585
1019430,12827,seller,6557,6598
1019431,12827,seller,6558,6612
1019433,12717,seller,6555,6579
1019436,12851,seller,6574,6739
1019437,12850,seller,6563,6661
1019438,12844,seller,6563,6661
1019439,12838,seller,6561,6640
1019442,12831,seller,6557,6598
1019445,12821,seller,6556,6585
1019446,12820,seller,6556,6587
1019447,12819,seller,6570,6697
1019448,12818,seller,6558,6612
1019449,12817,seller,6556,6591
1019450,12816,seller,6557,6598
1019453,12812,seller,6567,6683
1019454,12811,seller,6557,6598
1019456,12796,seller,6557,6605
1019457,12826,seller,6556,6594
1019459,12823,seller,6557,6598
1019465,10262,seller,6557,6598
1019466,10268,seller,6556,6587
1019467,10268,seller,6557,6598
1019468,10270,seller,6556,6585
1019469,10274,seller,6557,6598
1019470,10289,seller,6557,6602
1019471,10292,seller,6556,6584
1019472,10305,seller,6558,6609
